,lr,embedding_dim,batch_size,prop,subevent,role,causation,exp,epoch,best_epoch,AMR,MRR,H@1,H@3,H@5,H@10,exp_count,method,td,syntax
162,0.001,160.0,960.0,0.0,0.0,0.0,1.0,lr_0.001_ed_160_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,949,0.1545019995227179,0.1023188967574998,0.0205479452054794,0.1027397260273972,0.1883561643835616,0.2773972602739726,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
163,0.0001,224.0,256.0,0.0,1.0,0.0,1.0,lr_0.0001_ed_224_bs_256_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,864,0.075521840781794,0.2497077984182383,0.158296943231441,0.269650655021834,0.3406113537117904,0.4312227074235807,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
164,0.0001,160.0,192.0,0.0,1.0,0.0,1.0,lr_0.0001_ed_160_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,888,0.067697988072065,0.209729170562373,0.1080786026200873,0.2336244541484716,0.3100436681222707,0.4224890829694323,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
165,0.001,224.0,960.0,0.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,459,0.1957227226599672,0.0430350759519078,0.0,0.0283842794759825,0.0633187772925764,0.1288209606986899,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
166,0.001,224.0,256.0,1.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,619,0.0413060879600659,0.2364780071254757,0.1539301310043668,0.2631004366812227,0.3034934497816594,0.388646288209607,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
167,0.0001,192.0,960.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,982,0.5233795911283383,0.0573889153199693,0.0,0.0753424657534246,0.1198630136986301,0.1917808219178082,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
168,0.001,160.0,192.0,1.0,1.0,0.0,1.0,lr_0.001_ed_160_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,996,0.0364949187905217,0.2459018487568565,0.1648471615720524,0.2652838427947598,0.3253275109170305,0.4093886462882096,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
169,0.0005,160.0,960.0,0.0,1.0,0.0,1.0,lr_0.0005_ed_160_bs_960_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,969,0.0868819729768714,0.1702999516798858,0.0884279475982532,0.1790393013100436,0.2401746724890829,0.3515283842794759,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
170,0.001,224.0,192.0,0.0,0.0,0.0,1.0,lr_0.001_ed_224_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,715,0.1718577120831917,0.0522081779839622,0.0,0.0136986301369863,0.0993150684931506,0.184931506849315,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
171,0.001,224.0,960.0,1.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,999,0.0388782449983747,0.3193604178979586,0.2368995633187773,0.3504366812227074,0.4028384279475983,0.4737991266375546,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
172,0.0001,192.0,256.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_256_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,926,0.111310041986056,0.2160216616947256,0.1198630136986301,0.2568493150684932,0.2979452054794521,0.3938356164383562,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
173,0.0001,160.0,960.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_160_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,988,0.4841592965151176,0.0568661988116953,0.0034246575342465,0.071917808219178,0.1164383561643835,0.1815068493150685,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
174,0.0001,224.0,960.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_960_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,941,0.4832264269649921,0.0785199292561731,0.0136986301369863,0.0924657534246575,0.1164383561643835,0.1952054794520548,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
175,0.001,224.0,192.0,0.0,1.0,0.0,1.0,lr_0.001_ed_224_bs_192_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,733,0.1459217339492514,0.0189419574290249,0.0,0.0,0.0,0.0010917030567685,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
176,0.002,160.0,192.0,1.0,1.0,0.0,1.0,lr_0.002_ed_160_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,621,0.0712889616089194,0.0713576190842641,0.0283842794759825,0.0622270742358078,0.0862445414847161,0.1430131004366812,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
177,0.0001,224.0,192.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_192_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,953,0.1168545663602901,0.2134691086197609,0.1198630136986301,0.2328767123287671,0.3047945205479452,0.3972602739726027,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
178,0.0001,224.0,896.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_224_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,981,0.0578104644609315,0.3035151972172081,0.222707423580786,0.3329694323144105,0.3755458515283842,0.4541484716157205,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
179,0.0001,192.0,960.0,1.0,1.0,0.0,1.0,lr_0.0001_ed_192_bs_960_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,986,0.0522391507211294,0.2889505207303326,0.2063318777292576,0.3089519650655022,0.3679039301310043,0.4508733624454148,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
180,0.0001,160.0,896.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_160_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,989,0.193876969300104,0.2215821342674483,0.1404109589041096,0.2568493150684932,0.2979452054794521,0.3698630136986301,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
181,0.0005,160.0,256.0,1.0,1.0,0.0,1.0,lr_0.0005_ed_160_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,684,0.0348986151929801,0.2990987808665873,0.2085152838427947,0.334061135371179,0.3962882096069869,0.4737991266375546,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
182,0.0005,224.0,192.0,1.0,0.0,0.0,1.0,lr_0.0005_ed_224_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,958,0.0627602942875852,0.2420021716001733,0.1541095890410959,0.2671232876712329,0.3253424657534247,0.4006849315068493,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
183,0.0001,192.0,192.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_192_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,941,0.0728400292746812,0.2527359588685802,0.1746575342465753,0.273972602739726,0.3116438356164384,0.3767123287671233,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
184,0.0001,224.0,896.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_224_bs_896_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,1000,0.1854674319171064,0.2010197199831408,0.1232876712328767,0.2123287671232876,0.2773972602739726,0.3424657534246575,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
185,0.002,192.0,192.0,1.0,1.0,0.0,1.0,lr_0.002_ed_192_bs_192_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,65,60,0.3296213640101363,0.0395340203381089,0.0,0.0327510917030567,0.0622270742358078,0.1255458515283842,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
186,0.001,192.0,256.0,1.0,1.0,0.0,1.0,lr_0.001_ed_192_bs_256_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,992,0.0355982841731181,0.2369842872879868,0.1604803493449781,0.25,0.3133187772925764,0.3897379912663755,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
187,0.0001,192.0,960.0,1.0,0.0,0.0,1.0,lr_0.0001_ed_192_bs_960_kg_base_prop_1_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,997,0.2044928931859327,0.2197978001480851,0.1472602739726027,0.2465753424657534,0.2808219178082192,0.3493150684931507,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
188,0.002,160.0,896.0,1.0,1.0,0.0,1.0,lr_0.002_ed_160_bs_896_kg_base_prop_1_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,879,0.0459908463474843,0.2930206637921519,0.2248908296943231,0.3165938864628821,0.37117903930131,0.425764192139738,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
189,0.0005,192.0,256.0,0.0,0.0,0.0,1.0,lr_0.0005_ed_192_bs_256_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,981,0.1135786756145007,0.185124477227709,0.0684931506849315,0.2397260273972602,0.2945205479452055,0.3801369863013699,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
190,0.0001,192.0,256.0,0.0,1.0,0.0,1.0,lr_0.0001_ed_192_bs_256_kg_base_prop_0_subevent_1_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,959,0.0787747285989595,0.2432581794143926,0.1539301310043668,0.2631004366812227,0.3187772925764192,0.4181222707423581,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
191,0.0001,160.0,896.0,0.0,0.0,0.0,1.0,lr_0.0001_ed_160_bs_896_kg_base_prop_0_subevent_0_role_0_causation_1_syntax_hyper_relational_rdf_star.csv,1001,994,0.4251354107157062,0.0787654778605213,0.0171232876712328,0.0993150684931506,0.1267123287671233,0.2020547945205479,48,ILP,simple-triple+text+hr-triple,hyper_relational_rdf_star
